X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,behavior
0.79479173,4.180206652,-8.763599124,1.112708422,5.236495429,-7.869799213,1.385208444,4.56226855,-8.850799115,1.021875082,4.87690776,-8.567399143,0.79479173,4.966804678,-8.807199119,1.339791774,4.292577798,-9.19959908,0.158958346,4.449897403,-9.090599091,1.476041785,3.753196295,-9.50479905,0.181666681,4.067835505,-8.676399132,0.976458412,4.449897403,-9.461199054,0.454166703,3.932990129,-9.19959908,0.976458412,4.180206652,-9.155999084,0.976458412,3.753196295,-9.025199098,0.817500065,3.483505543,-8.850799115,1.180833428,3.843093212,-8.981599102,1.180833428,4.112783964,-9.090599091,1.180833428,4.022887047,-8.959799104,1.407916779,4.157732422,-9.068799093,1.067291752,4.112783964,-8.741799126,1.067291752,4.449897403,-9.090599091,1.203541763,4.24762934,-9.221399078,1.430625115,4.000412817,-8.850799115,2.066458499,4.24762934,-9.068799093,1.158125093,4.472371633,-8.480199152,1.407916779,4.292577798,-8.785399122,1.158125093,4.24762934,-8.981599102,1.226250098,4.652165467,-8.872599113,1.226250098,4.539794321,-8.676399132,1.748541807,3.843093212,-8.545599145,1.294375104,4.697113926,-8.937999106,1.703125136,4.24762934,-8.916199108,1.476041785,4.494845862,-9.025199098,0.976458412,4.292577798,-8.654599135,1.771250142,3.798144753,-8.763599124,1.816666812,4.292577798,-8.828999117,1.476041785,4.56226855,-8.981599102,1.45333345,4.449897403,-8.872599113,1.385208444,4.517320091,-8.69819913,1.294375104,4.472371633,-9.025199098,0.908333406,4.382474716,-8.894399111,STND
0.454166703,5.348866576,-8.916199108,0.931041741,5.191546971,-7.956999204,-0.227083352,5.708454245,-8.50199915,0.408750033,5.236495429,-8.894399111,0.613125049,4.539794321,-8.044199196,0.567708379,5.663505786,-8.567399143,0.090833341,5.820825391,-8.109599189,0.295208357,5.258969659,-8.240399176,0.386041698,5.506186181,-8.50199915,0.113541676,5.258969659,-8.131399187,0.613125049,5.52866041,-8.632799137,0.681250055,5.416289264,-7.978799202,0.862916736,5.461237722,-8.545599145,0.295208357,5.2140212,-8.109599189,0.976458412,5.843299621,-8.414799159,0.113541676,6.045567684,-8.065999193,0.613125049,5.641031557,-8.240399176,0.363333362,5.641031557,-7.673599233,0.567708379,5.685980015,-8.109599189,0.431458368,5.371340805,-8.436599156,0.840208401,5.371340805,-8.087799191,0.658541719,5.798351162,-8.240399176,0.840208401,5.798351162,-8.327599167,0.840208401,5.910722309,-8.065999193,0.931041741,5.236495429,-8.262199174,0.999166747,5.191546971,-8.044199196,0.658541719,5.685980015,-8.022399198,0.885625071,5.730928474,-7.869799213,0.476875038,5.236495429,-8.458399154,0.885625071,5.978144997,-8.044199196,0.885625071,5.416289264,-8.414799159,0.567708379,5.978144997,-8.327599167,0.862916736,5.461237722,-8.414799159,0.454166703,5.52866041,-8.283999172,1.203541763,5.461237722,-8.174999183,0.74937506,5.079175824,-8.0005992,0.976458412,5.775876933,-8.087799191,0.408750033,5.169072741,-8.283999172,0.79479173,5.506186181,-8.240399176,0.454166703,5.303918117,-8.0005992,STND
2.066458499,0.876494943,-9.853599015,1.430625115,1.236082612,-8.807199119,3.519791948,1.056288778,-10.24599898,1.703125136,1.64061874,-9.155999084,1.703125136,4.472371633,-8.567399143,2.134583504,4.539794321,-8.240399176,1.793958477,4.472371633,-8.719999128,1.703125136,4.404948945,-8.785399122,1.430625115,4.472371633,-8.719999128,1.998333493,4.719588155,-8.545599145,2.021041828,4.24762934,-8.371199163,2.021041828,4.652165467,-8.610999139,2.157291839,4.697113926,-8.523799148,1.680416801,4.584742779,-8.545599145,2.338958521,4.989278907,-8.414799159,1.703125136,4.742062384,-8.763599124,2.475208531,4.87690776,-8.371199163,1.998333493,4.427423174,-8.327599167,0.590416714,4.56226855,-8.916199108,1.521458455,5.55113464,-8.240399176,0.658541719,3.955464359,-8.916199108,2.452500196,5.798351162,-8.349399165,1.657708466,4.382474716,-8.458399154,1.839375147,4.787010843,-8.763599124,2.157291839,5.146598512,-8.218599178,1.203541763,4.202680881,-8.981599102,1.884791818,3.708247836,-8.065999193,1.067291752,4.87690776,-9.112399089,1.907500153,4.921856219,-8.719999128,1.748541807,4.157732422,-9.112399089,2.725000218,4.629691238,-9.025199098,2.20270851,4.449897403,-8.850799115,2.452500196,4.921856219,-8.392999161,0.340625027,3.753196295,-9.308599069,3.406250273,6.135464602,-8.676399132,1.430625115,4.022887047,-8.436599156,2.089166834,4.89938199,-8.327599167,2.634166877,4.382474716,-8.850799115,1.998333493,4.921856219,-8.218599178,1.203541763,4.494845862,-8.894399111,STND
1.45333345,4.045361276,-9.0033991,1.067291752,3.798144753,-9.025199098,1.476041785,3.9105159,-9.19959908,1.476041785,3.798144753,-9.308599069,1.612291796,3.753196295,-8.937999106,1.793958477,4.022887047,-9.068799093,1.884791818,4.24762934,-8.937999106,1.589583461,3.843093212,-9.19959908,1.703125136,3.663299378,-8.719999128,1.816666812,5.146598512,-9.19959908,1.657708466,4.87690776,-7.978799202,3.360833602,4.539794321,-8.305799169,2.316250185,4.067835505,-8.676399132,2.361666856,3.977938588,-8.589199141,2.24812518,3.663299378,-8.807199119,2.338958521,3.618350919,-9.155999084,2.747708553,3.888041671,-8.872599113,2.611458542,3.371134397,-8.632799137,2.793125224,2.809278664,-9.50479905,2.24812518,3.57340246,-9.0033991,2.974791905,3.011546728,-8.545599145,4.723333711,2.045154867,-9.853599015,2.815833559,3.461031314,-8.763599124,2.611458542,3.438557084,-8.676399132,3.542500283,2.584536371,-9.526599047,2.838541894,3.730722066,-9.134199087,4.201042003,3.528454002,-8.785399122,3.656041959,3.528454002,-9.373999063,3.565208619,3.213814791,-8.654599135,1.884791818,3.708247836,-9.090599091,2.656875213,4.180206652,-8.916199108,1.657708466,3.59587669,-9.243199076,3.951250316,3.483505543,-8.872599113,2.929375234,3.775670524,-9.046999095,1.566875125,3.820618983,-9.090599091,2.270833515,3.505979772,-9.112399089,3.201875256,3.25876325,-8.676399132,2.134583504,3.146392103,-9.134199087,2.24812518,3.753196295,-8.981599102,2.066458499,3.213814791,-8.981599102,STND
1.112708422,5.416289264,-8.153199185,0.545000044,5.079175824,-8.371199163,0.613125049,5.55113464,-8.327599167,0.476875038,5.685980015,-8.109599189,0.408750033,5.236495429,-8.240399176,0.74937506,5.416289264,-8.327599167,0.74937506,5.820825391,-8.065999193,0.817500065,4.944330448,-8.676399132,0.885625071,5.618557328,-7.913399209,0.613125049,6.157938831,-7.891599211,-0.022708335,5.663505786,-7.629999237,-0.431458368,5.641031557,-8.589199141,-0.635833384,4.697113926,-8.545599145,-0.340625027,4.427423174,-8.589199141,0.022708335,4.742062384,-8.589199141,0.726666725,5.348866576,-8.480199152,0.068125006,5.348866576,-8.589199141,-0.204375016,4.742062384,-8.50199915,-0.022708335,5.618557328,-8.785399122,0.363333362,5.281443888,-8.240399176,-0.658541719,5.2140212,-8.567399143,0,5.079175824,-8.719999128,-0.158958346,5.079175824,-8.632799137,-0.249791687,5.191546971,-8.937999106,-0.272500022,5.101650053,-8.371199163,-0.204375016,5.281443888,-8.392999161,-0.204375016,5.191546971,-8.414799159,0,5.056701595,-8.305799169,-0.204375016,5.416289264,-8.480199152,0.227083352,5.281443888,-8.719999128,0,4.652165467,-8.392999161,-0.454166703,5.461237722,-8.436599156,0.499583373,5.011753136,-8.414799159,0.249791687,5.146598512,-8.589199141,0,5.483711952,-8.153199185,0.74937506,4.921856219,-8.523799148,0.476875038,4.966804678,-8.50199915,0.476875038,4.966804678,-8.719999128,0.681250055,4.742062384,-8.719999128,0.635833384,4.292577798,-9.068799093,STND
-3.819243425,1.807986463,-8.544543746,-5.477886283,1.227645129,-7.527851199,-3.710122184,2.165119591,-9.453077512,-3.884716169,1.807986463,-7.268270124,-4.299376884,1.205324309,-7.960486326,-4.69221335,1.919590566,-8.631070772,-4.277552635,3.236518977,-8.133540376,-4.255728387,2.209761233,-8.155172133,-4.69221335,2.12047795,-8.869020091,-4.473970869,2.745460925,-8.393121452,-4.561267861,2.254402874,-8.393121452,-4.299376884,3.013310772,-8.241699158,-4.430322372,2.611536002,-8.047013351,-4.735861846,2.410648617,-7.938854569,-4.844983087,1.562457437,-8.479648477,-4.844983087,2.165119591,-8.544543746,-5.019577072,1.584778258,-7.917222813,-4.34302538,2.031194668,-8.176803889,-4.604916358,1.741024001,-7.960486326,-4.604916358,1.27228677,-8.068645107,-4.823158839,2.12047795,-8.263330914,-5.128698313,1.852628104,-9.409813999,-4.735861846,2.656177643,-8.220067402,-4.670389102,2.745460925,-8.047013351,-4.648564854,2.656177643,-8.241699158,-4.93228008,2.165119591,-8.047013351,-4.299376884,2.477611079,-8.34985794,-4.69221335,2.366006976,-8.025381595,-4.583092109,2.477611079,-7.787432275,-5.019577072,1.986553027,-8.912283604,-4.430322372,1.941911386,-8.241699158,-4.779510343,2.299044515,-7.960486326,-4.408498124,2.232082053,-8.306594427,-4.430322372,1.919590566,-8.609439015,-4.779510343,2.410648617,-8.955547117,-4.69221335,2.165119591,-8.047013351,-4.823158839,2.165119591,-8.090276864,-4.69221335,2.165119591,-8.047013351,-5.172346809,1.67406154,-8.263330914,-4.757686095,1.852628104,-8.284962671,STND
-0.113541676,6.225361519,-7.651799235,-0.726666725,5.753402703,-7.542799246,-0.908333406,6.270309978,-7.586399241,0.090833341,6.090516143,-7.608199239,-0.158958346,6.000619226,-7.542799246,0.158958346,6.337732665,-7.80439922,0.227083352,6.315258436,-7.847999215,0.431458368,6.360206895,-7.368399263,-0.068125006,6.450103812,-7.629999237,0.363333362,6.045567684,-7.433799257,0.681250055,6.450103812,-7.49919925,0.476875038,6.584949188,-7.281199272,0.499583373,6.5175265,-7.49919925,0.431458368,6.899588398,-7.281199272,0.70395839,6.629897647,-7.150399285,0.431458368,6.674846105,-7.629999237,0.726666725,6.944536857,-7.237599276,0.79479173,6.697320334,-7.063199294,1.067291752,6.764743022,-7.041399296,1.203541763,6.719794564,-6.932399307,1.090000087,6.450103812,-7.411999259,1.067291752,6.405155353,-7.324799268,1.158125093,6.427629583,-7.193999281,0.658541719,6.83216571,-7.542799246,0.635833384,6.427629583,-7.346599265,1.021875082,6.270309978,-7.324799268,0.976458412,6.315258436,-7.564599244,0.681250055,5.955670767,-7.847999215,1.021875082,6.000619226,-7.455599254,1.294375104,6.427629583,-7.433799257,0.431458368,6.742268793,-7.390199261,0.70395839,6.5175265,-7.368399263,0.70395839,6.18041306,-7.49919925,0.386041698,6.427629583,-7.542799246,0.522291709,6.472578041,-7.564599244,0.272500022,6.5175265,-7.455599254,0.567708379,6.674846105,-7.49919925,0.249791687,6.270309978,-7.346599265,0.340625027,6.540000729,-7.150399285,0.363333362,6.584949188,-7.281199272,STND
-1.248958433,2.494639453,1.438799856,5.268333755,-2.989072498,-9.286799071,1.021875082,5.55113464,-15.73959843,5.790625463,0.202268064,4.752399525,-1.635000131,1.033814548,-6.648999335,-3.7468753,-1.258556841,-15.76139842,4.428125354,5.910722309,-12.0335988,1.067291752,0.516907274,1.678599832,-0.340625027,-2.719381747,-11.9899988,2.475208531,7.955877176,-18.0503982,6.83520888,1.95525795,4.185599581,1.112708422,-1.281031071,-10.049799,1.771250142,-1.708041428,-15.28179847,7.675417281,3.865567441,-11.22699888,-1.793958477,1.910309491,-0.348799965,5.018542068,-2.696907517,-10.72559893,2.747708553,8.090722552,-17.94139821,3.04291691,2.26989716,5.515399449,0.04541667,-0.471958816,-9.090599091,1.884791818,0.471958816,-16.19739838,3.928541981,3.888041671,-8.523799148,-1.226250098,2.359794078,-1.177199882,1.657708466,-3.438557084,-13.31979867,3.928541981,6.540000729,-18.09399819,1.566875125,1.505773364,4.316399568,0.249791687,0.876494943,-8.327599167,0.295208357,-0.202268064,-16.0011984,3.542500283,1.3035053,-6.779799322,0.79479173,3.798144753,-1.678599832,2.906666899,-2.719381747,-13.38519866,4.382708684,9.731341291,-18.70439813,3.065625245,3.393608626,5.122999488,0.74937506,0.696701109,-10.22419898,2.429791861,-1.820412574,-16.87319831,11.08166755,2.135051785,-8.218599178,-2.111875169,3.932990129,-7.49919925,1.476041785,0.022474229,-16.76419832,6.017708815,8.225567928,-18.11579819,2.929375234,0.067422688,0.479599952,-0.613125049,0.067422688,-12.66579873,STND
2.520625202,5.596083098,-8.283999172,2.066458499,4.157732422,-7.978799202,2.24812518,6.270309978,-7.390199261,1.339791774,4.809485072,-7.717199228,1.044583417,4.989278907,-7.80439922,2.702291883,6.697320334,-7.760799224,1.793958477,5.169072741,-8.480199152,2.520625202,5.843299621,-7.673599233,-0.340625027,5.843299621,-7.935199207,1.226250098,5.843299621,-7.891599211,1.112708422,5.618557328,-7.956999204,0.885625071,5.438763493,-8.131399187,2.021041828,5.730928474,-8.065999193,0.79479173,5.641031557,-8.327599167,0.931041741,5.798351162,-7.542799246,0.249791687,4.787010843,-7.847999215,0.613125049,5.101650053,-8.065999193,2.838541894,6.292784207,-8.19679918,1.612291796,5.348866576,-8.894399111,2.520625202,5.191546971,-8.109599189,0.249791687,5.011753136,-8.632799137,2.316250185,4.89938199,-8.327599167,0.885625071,5.461237722,-8.828999117,1.793958477,5.461237722,-8.065999193,3.020208575,5.955670767,-8.480199152,3.338125267,5.438763493,-7.826199217,1.430625115,5.506186181,-7.738999226,0.70395839,5.483711952,-7.935199207,0.840208401,5.011753136,-8.240399176,1.339791774,4.742062384,-8.087799191,1.884791818,5.618557328,-8.065999193,1.612291796,5.438763493,-7.738999226,1.407916779,4.202680881,-8.567399143,1.54416679,5.079175824,-8.392999161,1.158125093,5.371340805,-7.891599211,1.339791774,5.371340805,-8.218599178,1.385208444,5.978144997,-8.218599178,1.294375104,5.461237722,-8.262199174,0.499583373,5.52866041,-8.458399154,1.271666768,5.101650053,-7.891599211,STND
2.089166834,5.011753136,-8.567399143,1.907500153,5.236495429,-7.978799202,1.793958477,5.101650053,-8.174999183,1.45333345,4.24762934,-7.978799202,1.907500153,4.202680881,-7.542799246,1.635000131,4.202680881,-8.153199185,2.338958521,4.24762934,-7.717199228,1.703125136,3.820618983,-7.695399231,1.248958433,4.337526257,-8.065999193,2.021041828,4.607217009,-7.847999215,2.838541894,4.270103569,-8.371199163,1.930208488,4.629691238,-8.283999172,2.066458499,4.472371633,-8.480199152,2.861250229,4.337526257,-8.414799159,2.180000174,4.87690776,-8.414799159,2.180000174,5.371340805,-8.414799159,3.020208575,4.607217009,-8.174999183,1.067291752,4.787010843,-7.564599244,2.520625202,4.292577798,-8.044199196,1.021875082,4.652165467,-8.218599178,0.931041741,4.180206652,-8.567399143,1.49875012,5.371340805,-8.545599145,0.726666725,5.146598512,-7.564599244,3.201875256,5.056701595,-8.174999183,2.066458499,4.022887047,-7.847999215,1.476041785,4.652165467,-8.0005992,2.656875213,4.404948945,-7.847999215,2.429791861,4.607217009,-8.109599189,2.021041828,3.843093212,-7.826199217,1.612291796,4.427423174,-8.240399176,1.430625115,3.798144753,-7.411999259,2.111875169,5.978144997,-8.109599189,2.520625202,4.382474716,-8.153199185,1.612291796,6.719794564,-9.112399089,1.793958477,4.449897403,-8.283999172,2.566041872,5.52866041,-8.545599145,0.136250011,5.101650053,-8.240399176,1.521458455,5.55113464,-8.50199915,0.363333362,6.315258436,-8.283999172,1.067291752,5.753402703,-7.673599233,STND
2.770416888,4.921856219,-8.480199152,1.54416679,5.708454245,-8.240399176,1.339791774,5.461237722,-8.19679918,2.338958521,5.55113464,-8.283999172,1.793958477,5.101650053,-9.0033991,0.522291709,5.573608869,-8.065999193,1.907500153,5.798351162,-8.305799169,0.272500022,4.87690776,-8.894399111,0.885625071,5.483711952,-8.654599135,1.566875125,5.618557328,-8.153199185,0.613125049,5.191546971,-8.937999106,1.271666768,4.382474716,-8.436599156,1.998333493,5.371340805,-9.0033991,1.703125136,5.236495429,-8.174999183,0.70395839,4.56226855,-8.327599167,1.430625115,5.011753136,-8.676399132,1.884791818,4.831959302,-8.763599124,0.931041741,5.101650053,-8.719999128,1.067291752,5.326392347,-9.177799082,1.521458455,4.921856219,-8.50199915,1.680416801,4.090309734,-8.371199163,1.884791818,4.966804678,-8.044199196,1.748541807,4.87690776,-8.589199141,1.521458455,5.596083098,-8.828999117,1.703125136,4.921856219,-8.022399198,2.407083526,5.281443888,-8.262199174,2.656875213,4.921856219,-7.891599211,2.497916867,5.596083098,-8.109599189,2.475208531,5.641031557,-8.371199163,1.816666812,5.416289264,-8.022399198,2.20270851,5.393815034,-8.022399198,1.998333493,6.000619226,-8.371199163,1.294375104,5.303918117,-8.480199152,2.20270851,5.169072741,-8.545599145,2.021041828,5.348866576,-8.174999183,1.589583461,5.888248079,-8.545599145,2.021041828,4.22515511,-8.458399154,2.815833559,4.337526257,-8.480199152,2.338958521,4.539794321,-8.19679918,1.180833428,4.584742779,-8.872599113,STND
-0.476875038,4.764536614,-9.417599058,-0.113541676,4.000412817,-9.0033991,0.295208357,4.022887047,-9.243199076,-0.363333362,3.865567441,-8.458399154,0.431458368,4.584742779,-9.330399067,0.79479173,4.517320091,-8.807199119,0.431458368,4.112783964,-8.262199174,1.112708422,4.517320091,-8.785399122,0.658541719,3.888041671,-9.090599091,0.454166703,5.775876933,-8.567399143,-0.249791687,5.236495429,-8.719999128,0.658541719,4.764536614,-9.155999084,0.454166703,4.090309734,-8.610999139,0.295208357,4.24762934,-8.894399111,0.79479173,4.135258193,-8.937999106,0.295208357,4.517320091,-9.025199098,0.454166703,3.888041671,-8.981599102,-0.181666681,4.854433531,-8.610999139,0.317916692,4.764536614,-9.068799093,0.885625071,4.270103569,-8.610999139,0.454166703,4.719588155,-9.221399078,0.158958346,4.270103569,-9.155999084,1.090000087,4.427423174,-8.654599135,0.431458368,4.000412817,-9.134199087,0.635833384,4.022887047,-8.087799191,1.112708422,4.292577798,-8.741799126,-0.522291709,4.090309734,-8.676399132,-0.158958346,4.607217009,-9.70099903,0.295208357,3.730722066,-8.981599102,0.022708335,4.067835505,-9.112399089,0.317916692,4.809485072,-8.894399111,0.70395839,4.292577798,-9.50479905,-0.840208401,3.461031314,-8.327599167,0.613125049,4.202680881,-9.243199076,0.79479173,3.438557084,-9.417599058,-0.181666681,3.888041671,-9.286799071,0.068125006,3.685773607,-9.373999063,0.681250055,3.078969416,-9.526599047,0.522291709,4.157732422,-9.221399078,0.181666681,4.629691238,-8.959799104,STND
0.386041698,5.461237722,-8.371199163,1.54416679,5.2140212,-8.414799159,0.840208401,5.303918117,-8.218599178,0.931041741,4.56226855,-8.676399132,0.249791687,6.090516143,-8.371199163,0.363333362,5.55113464,-8.371199163,0.74937506,5.730928474,-8.022399198,1.180833428,4.427423174,-8.50199915,1.612291796,5.708454245,-8.545599145,1.112708422,5.483711952,-8.610999139,0.317916692,4.87690776,-8.828999117,1.884791818,5.348866576,-8.327599167,0.386041698,5.461237722,-7.629999237,1.248958433,5.371340805,-8.50199915,1.407916779,6.405155353,-7.913399209,0.454166703,6.584949188,-7.935199207,0.79479173,6.068041914,-7.891599211,0.908333406,6.360206895,-8.262199174,0.340625027,5.438763493,-8.218599178,1.339791774,5.888248079,-8.283999172,1.203541763,5.281443888,-7.629999237,0.613125049,6.135464602,-8.0005992,1.044583417,6.090516143,-7.782599222,0.317916692,5.326392347,-8.305799169,0.613125049,5.326392347,-8.044199196,1.407916779,5.888248079,-8.305799169,1.158125093,5.52866041,-8.327599167,1.067291752,5.843299621,-8.087799191,0.976458412,6.090516143,-8.632799137,0.862916736,5.438763493,-7.956999204,0.79479173,5.775876933,-8.436599156,0.976458412,5.371340805,-8.19679918,0.840208401,5.416289264,-8.371199163,0.976458412,5.191546971,-8.414799159,0.613125049,5.708454245,-8.109599189,0.885625071,4.697113926,-8.262199174,0.613125049,5.438763493,-8.50199915,1.385208444,4.584742779,-9.526599047,0.613125049,5.820825391,-7.651799235,0.976458412,5.438763493,-8.50199915,STND
1.793958477,4.629691238,-8.283999172,2.407083526,5.775876933,-7.978799202,2.906666899,5.191546971,-8.065999193,2.338958521,4.56226855,-8.763599124,2.270833515,4.022887047,-8.50199915,3.224583591,5.236495429,-8.545599145,2.793125224,5.416289264,-8.240399176,1.657708466,4.360000486,-8.436599156,2.520625202,4.202680881,-8.240399176,2.634166877,5.416289264,-8.044199196,2.702291883,4.87690776,-7.891599211,2.338958521,5.056701595,-8.240399176,2.520625202,5.079175824,-8.087799191,2.429791861,5.281443888,-8.153199185,2.543333537,5.056701595,-8.044199196,2.066458499,5.191546971,-8.414799159,2.475208531,4.854433531,-7.738999226,2.702291883,5.461237722,-7.281199272,2.656875213,6.337732665,-8.022399198,2.24812518,5.596083098,-7.760799224,2.180000174,5.146598512,-7.455599254,2.702291883,6.899588398,-7.891599211,2.883958564,6.674846105,-7.041399296,3.020208575,6.629897647,-7.346599265,2.20270851,6.5175265,-6.888799311,1.907500153,6.292784207,-6.212999379,1.725833471,6.495052271,-6.539999346,2.747708553,6.540000729,-7.477399252,2.29354185,6.629897647,-6.539999346,3.292708597,6.809691481,-7.193999281,2.747708553,6.5175265,-6.714399329,2.338958521,6.315258436,-6.823399318,1.657708466,6.697320334,-6.648999335,2.29354185,6.360206895,-6.60539934,2.861250229,6.337732665,-6.910599309,2.725000218,6.922062628,-7.935199207,1.657708466,6.292784207,-7.193999281,2.180000174,6.629897647,-6.539999346,3.360833602,6.877114169,-6.343799366,2.29354185,6.337732665,-7.150399285,STND
1.271666768,5.978144997,-7.586399241,2.157291839,6.000619226,-7.826199217,0.545000044,5.730928474,-7.586399241,0.249791687,6.584949188,-7.738999226,2.611458542,6.809691481,-7.978799202,1.294375104,6.382681124,-7.738999226,1.248958433,5.708454245,-8.719999128,2.611458542,5.955670767,-7.913399209,1.248958433,6.450103812,-7.978799202,1.021875082,5.326392347,-7.717199228,0.567708379,5.438763493,-7.717199228,2.021041828,5.618557328,-8.174999183,0.999166747,5.933196538,-7.978799202,0.976458412,6.000619226,-8.392999161,0.70395839,5.596083098,-7.368399263,0.976458412,5.281443888,-7.542799246,0.272500022,5.798351162,-7.935199207,1.248958433,5.258969659,-7.193999281,-0.567708379,5.146598512,-8.828999117,2.24812518,6.090516143,-8.022399198,2.384375191,6.225361519,-7.978799202,0.70395839,4.89938199,-8.50199915,1.158125093,5.191546971,-8.022399198,0.817500065,5.775876933,-7.80439922,1.248958433,5.820825391,-8.044199196,1.476041785,5.820825391,-7.956999204,1.385208444,5.236495429,-8.087799191,1.657708466,5.461237722,-8.087799191,2.180000174,5.326392347,-7.956999204,1.49875012,6.090516143,-7.368399263,1.612291796,6.337732665,-7.826199217,2.180000174,6.360206895,-7.782599222,1.975625158,6.450103812,-7.215799278,2.180000174,6.697320334,-7.455599254,2.520625202,6.360206895,-7.106799289,2.883958564,6.405155353,-7.019599298,1.816666812,6.382681124,-7.368399263,2.24812518,5.910722309,-7.150399285,1.884791818,6.427629583,-7.368399263,2.021041828,6.270309978,-7.193999281,STND
1.566875125,7.259176067,-7.281199272,1.748541807,6.540000729,-7.717199228,2.338958521,6.607423417,-7.259399274,1.748541807,6.83216571,-7.063199294,1.657708466,6.85463994,-7.281199272,1.839375147,6.315258436,-7.433799257,2.270833515,6.405155353,-6.975999302,2.157291839,6.315258436,-7.150399285,1.884791818,6.719794564,-7.019599298,1.680416801,6.85463994,-7.346599265,1.839375147,6.989485315,-6.583599342,1.703125136,7.16927915,-7.433799257,1.930208488,6.922062628,-6.932399307,1.907500153,6.18041306,-6.866999313,1.521458455,6.495052271,-6.845199316,2.180000174,6.112990372,-6.932399307,1.703125136,6.697320334,-7.084999292,2.021041828,6.090516143,-7.411999259,1.566875125,6.697320334,-7.172199283,1.407916779,6.967011086,-6.60539934,1.884791818,7.461444131,-6.932399307,1.476041785,6.809691481,-7.237599276,1.725833471,7.079382233,-6.9977993,1.612291796,6.899588398,-6.648999335,1.793958477,7.056908003,-6.583599342,1.521458455,6.540000729,-6.583599342,0.885625071,6.809691481,-7.041399296,1.839375147,6.584949188,-7.411999259,1.816666812,6.090516143,-7.673599233,1.748541807,6.922062628,-7.150399285,1.521458455,6.427629583,-7.259399274,1.476041785,6.629897647,-6.9977993,1.521458455,6.337732665,-7.629999237,1.589583461,6.337732665,-7.49919925,1.54416679,6.382681124,-7.411999259,1.385208444,6.719794564,-7.106799289,1.703125136,6.674846105,-7.956999204,1.793958477,6.787217252,-7.935199207,1.771250142,6.20288729,-7.520999248,1.203541763,6.540000729,-7.956999204,STND
0.295208357,4.629691238,-9.155999084,0.340625027,4.764536614,-8.567399143,1.158125093,4.067835505,-8.523799148,1.158125093,4.202680881,-9.613799039,-0.204375016,3.977938588,-9.0033991,1.158125093,4.112783964,-9.286799071,1.090000087,3.932990129,-9.177799082,0.522291709,3.25876325,-9.068799093,0.522291709,3.685773607,-8.959799104,-0.022708335,3.618350919,-9.352199065,0.817500065,3.528454002,-8.632799137,-0.545000044,3.843093212,-9.417599058,0.74937506,3.843093212,-9.548399045,-0.022708335,3.663299378,-9.308599069,0.522291709,3.011546728,-9.679199032,0.295208357,3.798144753,-9.264999074,0.567708379,2.831752893,-9.19959908,0.272500022,3.168866333,-9.766399023,0.068125006,3.034020957,-9.243199076,0.840208401,2.472165224,-9.548399045,0.272500022,3.326185938,-9.134199087,0.953750076,2.112577555,-9.461199054,1.294375104,2.494639453,-9.548399045,0.70395839,2.899175581,-9.831799017,0.79479173,2.651959059,-9.39579906,0.386041698,2.876701352,-8.981599102,0.817500065,2.180000243,-10.31139897,0.658541719,2.449690995,-9.439399056,0.658541719,2.584536371,-9.657399034,0.249791687,2.966598269,-9.330399067,0.567708379,3.101443645,-9.373999063,0.363333362,3.123917874,-9.635599036,0.431458368,3.034020957,-9.570199043,0.635833384,3.663299378,-9.19959908,0.613125049,3.146392103,-9.417599058,0.635833384,3.191340562,-9.417599058,0.204375016,3.888041671,-9.330399067,0.249791687,4.202680881,-8.69819913,-0.022708335,4.494845862,-8.632799137,0.431458368,5.191546971,-8.567399143,STND
